generated_index,sample_index,k,ratio,round,local_index,mask_family,mask_hash,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,active_port_score_mean,selected_for_full_refine
2024,426125,6,0.8,initial,8,failed_best_swap_00_1,4a2d8632e2f1e4ff,ring_quadrant,8962,-7.600449510841468,-4.574987865808108,0.03529705605543147,0
2025,426125,6,0.8,initial,9,failed_best_swap_00_2,2621ab3cd7e812f9,ring_quadrant,8962,-2.518559665017995,-1.3857500251257517,0.03386679613232601,0
2026,426125,6,0.8,initial,10,failed_best_swap_00_3,82055857fe07f7e0,ring_quadrant,8962,-2.012852205163412,-1.636980065950415,0.03428089109802231,0
2027,426125,6,0.8,initial,11,failed_best_swap_01_1,fa9eda62fc8435a3,hard_positive_neighbor_01,8970,-1.6311741749027302,-0.8501957186891733,0.04597648658132012,0
2028,426125,6,0.8,initial,12,failed_best_swap_01_2,8a90178264681493,hard_positive_neighbor_01,8970,-3.954313032055129,-3.5030516547116566,0.04577393800913663,0
2029,426125,6,0.8,initial,13,failed_best_swap_01_3,db6bf54df1d7df8c,hard_positive_neighbor_01,8970,-23.933500889277035,-19.240938009595897,0.04763767976757674,0
2030,426125,6,0.8,initial,14,power_top,1180c38bb4322276,hard_positive_neighbor_01,8970,-31.851083054254765,-24.500599393315518,0.08321268464173749,0
2031,426125,6,0.8,initial,15,parent_normalized,dbfc477a636c645a,ring_quadrant,8962,2.319584715873006,3.916343669661021,0.03434400740091099,1
2032,426125,6,0.8,initial,16,ring_quadrant,c58b0c327105b3d9,ring_quadrant,8962,-28.80760917022114,-23.47295864641286,0.0803455757679093,0
2033,426125,6,0.8,initial,17,mirrored_pair,8138f1475ba65ecc,hard_positive_neighbor_01,8970,-24.67679739969367,-22.237345394639437,0.07563188171404006,0
2034,426125,6,0.8,initial,18,min_spacing_150,e478206f5e22b097,hard_positive_neighbor_01,8970,-36.141831588098285,-25.390912828943545,0.07095739725280464,0
2035,426125,6,0.8,initial,19,edge_density,c4d6ac4d1fff19b2,hard_positive_neighbor_01,8970,-37.18247756933721,-26.466125680800985,0.07291011472151755,0
2036,426125,6,0.8,initial,20,center_density,8210b8b66b0fc06a,hard_positive_neighbor_01,8970,-23.602888131180517,-18.832980645977486,0.08086641779026946,0
2037,426125,6,0.8,initial,21,checker_balance,967a145e465220c2,hard_positive_neighbor_01,8970,-25.604694061372648,-22.537159128939987,0.07049789891750029,0
2038,426125,6,0.8,initial,22,hard_positive_neighbor_00,d76a78a0fa00df80,hard_positive_neighbor_01,8970,-30.95083664297096,-21.72836663502061,0.06899825820000743,0
2039,426125,6,0.8,initial,23,hard_positive_swap_00,70ff7971a2249a47,hard_positive_neighbor_01,8970,-26.811095700186517,-22.72110158118949,0.06715785894176987,0
2040,426125,6,0.8,alternating,0,three_frequency_guided_swap_00,d8ebf56e48f52fdb,best_initial_refined,653,0.10301984390194127,0.3713786120527045,0.04381035624727266,1
2041,426125,6,0.8,alternating,1,three_frequency_guided_swap_01,04a39a7a8303f57b,best_initial_refined,653,-13.423692205691447,-11.752839370596037,0.05187994024152477,0
2042,426125,6,0.8,alternating,2,three_frequency_guided_swap_02,7e95364e40e86f85,best_initial_refined,653,-24.977411313065776,-21.219755433947128,0.06171590094718709,0
2043,426125,6,0.8,alternating,3,three_frequency_guided_swap_03,f883febfde701fdb,best_initial_refined,653,-26.33803289113038,-22.549109646543567,0.06425173453600508,0
2044,426125,6,0.8,alternating,4,three_frequency_guided_swap_04,970833de63e2188e,best_initial_refined,653,-13.369411349900647,-11.45083456540484,0.04342300968641669,0
2045,426125,6,0.8,alternating,5,three_frequency_guided_swap_05,2c337e358180b47e,best_initial_refined,653,-13.34779447119457,-11.547259426421395,0.04600400066317611,0
2046,426125,6,0.8,alternating,6,three_frequency_guided_swap_06,fa862cfdbd3903fc,best_initial_refined,653,-13.350553621880017,-11.488648496309096,0.04803336858512488,0
2047,426125,6,0.8,alternating,7,three_frequency_guided_swap_07,c77be78822c759f5,best_initial_refined,653,-13.297001616773494,-11.457473853513033,0.049965127050618445,0
2048,426124,6,0.5,initial,0,three_frequency_guided_swap_00,53d0bd9df656b29b,adversarial_multi_corner_refinement,8938,2.8351267033127354,3.8358390626208285,0.014758327169174303,0
2049,426124,6,0.5,initial,1,three_frequency_guided_swap_01,442c70d7a50de36a,adversarial_multi_corner_refinement,8938,0.9217331342203278,0.9217331342203278,0.02077164848740152,0
2050,426124,6,0.5,initial,2,three_frequency_guided_swap_02,c6a62ed37f3c1c82,adversarial_multi_corner_refinement,8938,0.8268533952952571,0.8268533952952571,0.026099547868908703,0
2051,426124,6,0.5,initial,3,three_frequency_guided_swap_03,6b8bd36955ce1c21,adversarial_multi_corner_refinement,8938,-0.936427766453515,0.8100546164549505,0.031004448958433815,0
2052,426124,6,0.5,initial,4,three_frequency_guided_swap_04,70c5053d2d490ab2,adversarial_multi_corner_refinement,8938,-1.409340399219958,-0.32121747162128533,0.03991338509073825,0
2053,426124,6,0.5,initial,5,three_frequency_guided_swap_05,3984b948e2627bae,E2_active_rl_guided_mask_rescue,643,-30.801317448537503,-30.801317448537503,0.04857292834752083,0
2054,426124,6,0.5,initial,6,three_frequency_guided_swap_06,a5e7eeb4c94184ae,E2_active_rl_guided_mask_rescue,643,-30.547090517207458,-30.547090517207458,0.0565947551388903,0
2055,426124,6,0.5,initial,7,three_frequency_guided_swap_07,37fd111df1c11930,E2_active_rl_guided_mask_rescue,643,-30.122415167983196,-30.122415167983196,0.06436523101012342,0
2056,426124,6,0.5,initial,8,failed_best_swap_00_1,188fa8067aee2b89,adversarial_multi_corner_refinement,8938,2.7749560551466255,3.8718499521650345,0.012853841708426229,0
2057,426124,6,0.5,initial,9,failed_best_swap_00_2,f8fee8933f504ad0,adversarial_multi_corner_refinement,8938,-3.8689578557627207,-3.155023677345211,0.009465917435526359,0
2058,426124,6,0.5,initial,10,failed_best_swap_00_3,ccdd4b2ad8155889,adversarial_multi_corner_refinement,8938,-6.9242426043365874,-4.781585032551062,0.00994513106095899,0
2059,426124,6,0.5,initial,11,failed_best_swap_01_1,66ff554282b0b128,E2_active_rl_guided_mask_rescue,643,-10.99972756390484,-10.99972756390484,0.0252455008130898,0
2060,426124,6,0.5,initial,12,failed_best_swap_01_2,58e216dd662dc480,E2_active_rl_guided_mask_rescue,643,-19.938884346082755,-18.01688838924454,0.021426389494873254,0
2061,426124,6,0.5,initial,13,failed_best_swap_01_3,ab632e70b9935a95,E2_active_rl_guided_mask_rescue,643,-4.3388865298081205,-4.20887102168283,0.027698526481167166,0
2062,426124,6,0.5,initial,14,power_top,3b5f725f57919514,E2_active_rl_guided_mask_rescue,643,-18.69456589674244,-18.49989444645591,0.1789766570759762,0
2063,426124,6,0.5,initial,15,parent_normalized,ffa3280306edc553,adversarial_multi_corner_refinement,8938,4.042567185312,5.48092471935346,0.008350324780107016,1
2064,426124,6,0.5,initial,16,ring_quadrant,16fe98c5e46a1bb8,E2_active_rl_guided_mask_rescue,643,-16.465849240826692,-13.335854573914041,0.17345937510343884,0
2065,426124,6,0.5,initial,17,mirrored_pair,ce3c5c9884419752,E2_active_rl_guided_mask_rescue,643,-15.283060152191508,-15.109469925695942,0.16141392976029761,0
2066,426124,6,0.5,initial,18,min_spacing_150,c59b1d051eb998c6,E2_active_rl_guided_mask_rescue,643,-21.93544512701888,-17.950884316258918,0.1572528148469451,0
2067,426124,6,0.5,initial,19,edge_density,102c50786a9fc05a,E2_active_rl_guided_mask_rescue,643,-20.72275888997858,-18.09096170723688,0.160152522408737,0
2068,426124,6,0.5,initial,20,center_density,6a9a5980fbed307b,E2_active_rl_guided_mask_rescue,643,-25.62289345684006,-19.989885359621383,0.17003290615877995,0
2069,426124,6,0.5,initial,21,checker_balance,ebfefbd08c6a8174,adversarial_multi_corner_refinement,8938,-14.404405800403142,-14.379125875778843,0.09339406192991156,0
2070,426124,6,0.5,initial,22,hard_positive_neighbor_00,e9ad38715284c45f,E2_active_rl_guided_mask_rescue,643,-21.701175733822048,-20.305988854584903,0.08333937976990588,0
2071,426124,6,0.5,initial,23,hard_positive_swap_00,f05cacc70f5ea0bf,E2_active_rl_guided_mask_rescue,643,-23.807095497276283,-21.15292468347933,0.08099927109651746,0
2072,426124,6,0.5,alternating,0,three_frequency_guided_swap_00,68f8df70832615a6,best_initial_refined,663,-4.586191489193366,-4.202532990632008,0.07206744926536719,0
2073,426124,6,0.5,alternating,1,three_frequency_guided_swap_01,5e8063216ead437c,best_initial_refined,663,-5.114654386374581,-4.766972431791674,0.08770420842712759,0
2074,426124,6,0.5,alternating,2,three_frequency_guided_swap_02,6a210208639520c4,best_initial_refined,663,-4.7923013211898295,-4.526368203620247,0.09495865913646699,0
2075,426124,6,0.5,alternating,3,three_frequency_guided_swap_03,3e1c5dd7ecc987d4,best_initial_refined,663,1.4748580701337386,1.5278389006412092,0.04703118269901577,1
2076,426124,6,0.5,alternating,4,three_frequency_guided_swap_04,bbde8be02da679c5,best_initial_refined,663,0.4898799987600841,0.5921257272182658,0.05218617002901578,0
2077,426124,6,0.5,alternating,5,three_frequency_guided_swap_05,dcdf210f7e070835,best_initial_refined,663,-1.7042085014103356,0.5794398517990863,0.056844578004727704,0
2078,426124,6,0.5,alternating,6,three_frequency_guided_swap_06,bdcc85c3f9fa799d,best_initial_refined,663,-4.4229046702143755,-4.0919318789829076,0.06121800546561634,0
2079,426124,6,0.5,alternating,7,three_frequency_guided_swap_07,6ae207de42de46e3,best_initial_refined,663,-4.509794453064627,-4.129501122986141,0.06946728180414602,0
2080,426124,6,0.6,initial,0,three_frequency_guided_swap_00,1f523d83cda4d108,adversarial_multi_corner_refinement,8908,4.8348820623589335,6.295540045961349,0.0288032477927377,0
2081,426124,6,0.6,initial,1,three_frequency_guided_swap_01,31fe262c75277697,adversarial_multi_corner_refinement,8908,4.395795780077615,4.395795780077615,0.03372063403478159,0
2082,426124,6,0.6,initial,2,three_frequency_guided_swap_02,351ba1ad3fb53b57,adversarial_multi_corner_refinement,8908,4.06091250801763,4.315807091467103,0.038162257619720884,0
2083,426124,6,0.6,initial,3,three_frequency_guided_swap_03,225dab5573b1d098,adversarial_multi_corner_refinement,8908,-3.485870379261188,-3.485870379261188,0.042446498242948445,0
2084,426124,6,0.6,initial,4,three_frequency_guided_swap_04,935c4d8a46c7c886,adversarial_multi_corner_refinement,8908,-3.4926967795191337,-3.4926967795191337,0.04953993608582359,0
2085,426124,6,0.6,initial,5,three_frequency_guided_swap_05,e007e13800263390,adversarial_multi_corner_refinement,8908,-1.9470831056669577,-1.9470831056669577,0.05615271793439254,0
2086,426124,6,0.6,initial,6,three_frequency_guided_swap_06,2f0007c4e6876702,E2_active_rl_guided_mask_rescue,649,-4.369717778730527,-4.369717778730527,0.06194776645811724,0
2087,426124,6,0.6,initial,7,three_frequency_guided_swap_07,f12de6845e850269,E2_active_rl_guided_mask_rescue,649,-3.9289159466397665,-3.5205750758077325,0.06724420875703624,0
2088,426124,6,0.6,initial,8,failed_best_swap_00_1,06a91a8a74fab840,adversarial_multi_corner_refinement,8908,-3.787967661761242,-2.217504409231623,0.02504253814936242,0
2089,426124,6,0.6,initial,9,failed_best_swap_00_2,c00ef389f74ad86c,adversarial_multi_corner_refinement,8908,-1.6010281522629253,-1.6010281522629253,0.024439439269238864,0
2090,426124,6,0.6,initial,10,failed_best_swap_00_3,5a93ef31a8942dcb,adversarial_multi_corner_refinement,8908,-7.227207110210566,-5.722265683006164,0.027252759931989237,0
2091,426124,6,0.6,initial,11,failed_best_swap_01_1,4633ba6ca8e7e93c,E2_active_rl_guided_mask_rescue,649,-1.8923117902935924,-1.1784224058015138,0.03178725972518234,0
2092,426124,6,0.6,initial,12,failed_best_swap_01_2,bfc3275e9bde18c0,E2_active_rl_guided_mask_rescue,649,-3.1211952735051103,-1.200798437454289,0.0341001196648517,0
2093,426124,6,0.6,initial,13,failed_best_swap_01_3,e8a61b57d6612ed3,E2_active_rl_guided_mask_rescue,649,-1.4594874128744646,-1.3177823255164303,0.034554207998309425,0
2094,426124,6,0.6,initial,14,power_top,5a1905207ae8c238,E2_active_rl_guided_mask_rescue,649,-22.35146985411141,-18.553475431945735,0.15066911249240325,0
2095,426124,6,0.6,initial,15,parent_normalized,32c32ab6d530f513,adversarial_multi_corner_refinement,8908,6.247590407361445,6.334693228582915,0.023606336357497253,1
2096,426124,6,0.6,initial,16,ring_quadrant,152d02dbd5ff2447,E2_active_rl_guided_mask_rescue,649,-25.34439223548044,-20.612158782404983,0.14747071705249234,0
2097,426124,6,0.6,initial,17,mirrored_pair,455bb6952e7410aa,E2_active_rl_guided_mask_rescue,649,-18.900705204322705,-18.900705204322705,0.13512119799751424,0
2098,426124,6,0.6,initial,18,min_spacing_150,390d9de925698d06,E2_active_rl_guided_mask_rescue,649,-26.721024879002396,-22.825056035557086,0.1390636716580078,0
2099,426124,6,0.6,initial,19,edge_density,976bd11bda0ab6da,E2_active_rl_guided_mask_rescue,649,-28.26514921529955,-22.814224815034972,0.14377392879637454,0
2100,426124,6,0.6,initial,20,center_density,5812e83c2c2b22f3,E2_active_rl_guided_mask_rescue,649,-31.21070009546674,-29.7073485343566,0.1414770774155486,0
2101,426124,6,0.6,initial,21,checker_balance,d3e57ca3e07a03f3,E2_active_rl_guided_mask_rescue,649,-30.211115323730144,-30.211115323730144,0.10420573913829306,0
2102,426124,6,0.6,initial,22,hard_positive_neighbor_00,8ab3d6260033043b,adversarial_multi_corner_refinement,8908,-19.905695798439382,-19.86615352426756,0.08452475418654312,0
2103,426124,6,0.6,initial,23,hard_positive_swap_00,4853b02fb925cb68,adversarial_multi_corner_refinement,8908,-20.11801212603174,-20.044731698865025,0.08375277688860046,0
2104,426124,6,0.6,alternating,0,three_frequency_guided_swap_00,57bc8b9e5ff0af2a,best_initial_refined,673,-5.480038140240396,-4.613499162842077,0.05788588655310603,0
2105,426124,6,0.6,alternating,1,three_frequency_guided_swap_01,14874f6933d59d63,best_initial_refined,673,-4.834060589367425,-3.3154898014298384,0.08082234000515835,0
2106,426124,6,0.6,alternating,2,three_frequency_guided_swap_02,415ff7572e99e672,best_initial_refined,673,-5.259153429395258,-5.175387856075009,0.08590493523817243,0
2107,426124,6,0.6,alternating,3,three_frequency_guided_swap_03,8fe1947ae02b3ab2,best_initial_refined,673,-5.340116949205381,-4.451942953960334,0.048449039723797896,0
2108,426124,6,0.6,alternating,4,three_frequency_guided_swap_04,d37489107b3071ea,best_initial_refined,673,-4.04722988124375,-3.269014563920986,0.05274918034165066,0
2109,426124,6,0.6,alternating,5,three_frequency_guided_swap_05,8abd5239156d77f5,best_initial_refined,673,-3.516173197612485,-2.6980330203141567,0.05692315181989213,0
2110,426124,6,0.6,alternating,6,three_frequency_guided_swap_06,18da35c579f76055,best_initial_refined,673,-3.481624340235646,-2.6971411146152753,0.06041328437578794,0
2111,426124,6,0.6,alternating,7,three_frequency_guided_swap_07,34e86a8d2b82c283,best_initial_refined,673,-3.392323375219865,-2.534421038863486,0.06701251912519339,1
2112,426124,6,0.7,initial,0,three_frequency_guided_swap_00,5503ca8545cb092b,E2_active_rl_guided_mask_rescue,656,5.262600132574718,6.166213199155375,0.0271842069984266,0
2113,426124,6,0.7,initial,1,three_frequency_guided_swap_01,757f1aceb006e3ae,E2_active_rl_guided_mask_rescue,656,3.4099806403873325,3.4099806403873325,0.03166411901499559,0
2114,426124,6,0.7,initial,2,three_frequency_guided_swap_02,90ef7ec9116530a1,E2_active_rl_guided_mask_rescue,656,1.328805876974598,1.3473290834272182,0.03546454968618718,0
2115,426124,6,0.7,initial,3,three_frequency_guided_swap_03,19f7a601916a7aeb,E2_active_rl_guided_mask_rescue,656,-2.779294552245943,-2.2331114357368786,0.03861812827923655,0
2116,426124,6,0.7,initial,4,three_frequency_guided_swap_04,ac525edfce431ce8,E2_active_rl_guided_mask_rescue,656,-2.354777648105985,-2.059603667480672,0.04427270124149445,0
2117,426124,6,0.7,initial,5,three_frequency_guided_swap_05,12db9479dfb97314,E2_active_rl_guided_mask_rescue,656,-3.1743249866506535,-2.9998380583915503,0.04913538645683738,0
2118,426124,6,0.7,initial,6,three_frequency_guided_swap_06,4f4a2d9ee87eb7ed,E2_active_rl_guided_mask_rescue,656,-3.274672956410305,-3.0779649863070047,0.052879081426264136,0
2119,426124,6,0.7,initial,7,three_frequency_guided_swap_07,b9a3e4bbb6359304,E2_active_rl_guided_mask_rescue,656,-2.465430806958053,-2.312150011102983,0.056344223652267864,0
2120,426124,6,0.7,initial,8,failed_best_swap_00_1,69b183d326ea3292,adversarial_multi_corner_refinement,8876,1.0649380378145155,1.0649380378145155,0.023423754961505987,0
2121,426124,6,0.7,initial,9,failed_best_swap_00_2,c2b37fe7e6038c9f,adversarial_multi_corner_refinement,8876,-2.8115470900745265,-2.7929256015354573,0.023848472361768507,0
2122,426124,6,0.7,initial,10,failed_best_swap_00_3,83bedbd9b187edf5,adversarial_multi_corner_refinement,8876,-5.041590760778359,-3.8741897126420977,0.024589246206663945,0
2123,426124,6,0.7,initial,11,failed_best_swap_01_1,c584e6c1c68ea3d7,E2_active_rl_guided_mask_rescue,656,-4.759782368165887,-3.9483340810501364,0.027425984601894837,0
2124,426124,6,0.7,initial,12,failed_best_swap_01_2,0f701ed3f53cd33d,E2_active_rl_guided_mask_rescue,656,-3.3429383318399717,-2.2180295980984917,0.02849274223698635,0
2125,426124,6,0.7,initial,13,failed_best_swap_01_3,fa7bf7749fa78623,E2_active_rl_guided_mask_rescue,656,-11.736984087778657,-11.736984087778657,0.029423031169388728,0
2126,426124,6,0.7,initial,14,power_top,c3acb5a8e4448602,E2_active_rl_guided_mask_rescue,656,-39.77177333074684,-25.519254841555007,0.11113562452579381,0
2127,426124,6,0.7,initial,15,parent_normalized,bd7876c41dd535d6,adversarial_multi_corner_refinement,8876,5.727303212446527,6.699167605854804,0.022629478193087117,1
2128,426124,6,0.7,initial,16,ring_quadrant,da056efdae49292c,E2_active_rl_guided_mask_rescue,656,-28.333454626558407,-24.5291031976674,0.1083678307223274,0
2129,426124,6,0.7,initial,17,mirrored_pair,2cf4664a1c8eb0fa,E2_active_rl_guided_mask_rescue,656,-38.491173057838516,-38.4034928188232,0.09923214332258842,0
2130,426124,6,0.7,initial,18,min_spacing_150,40d861c3af78f8ab,E2_active_rl_guided_mask_rescue,656,-25.37624341089769,-20.89500820183872,0.09640689702273691,0
2131,426124,6,0.7,initial,19,edge_density,0e210c44b7d6c215,E2_active_rl_guided_mask_rescue,656,-28.566218059209547,-24.230859911207876,0.10109456829705162,0
2132,426124,6,0.7,initial,20,center_density,b1498efe888263fc,E2_active_rl_guided_mask_rescue,656,-33.634986344696316,-33.634986344696316,0.10549087298896383,0
2133,426124,6,0.7,initial,21,checker_balance,11c10f6c56af8736,adversarial_multi_corner_refinement,8876,-20.897247918482357,-17.997479958696506,0.08246990656103456,0
2134,426124,6,0.7,initial,22,hard_positive_neighbor_00,ad833b509b429c25,E2_active_rl_guided_mask_rescue,656,-21.122657970246813,-21.122657970246813,0.06311171775816656,0
